row-number,field,issue-type,value
1,entry-date,default,2021-05-25
2,entry-date,default,2021-05-25
3,entry-date,default,2021-05-25
4,entry-date,default,2021-05-25
5,entry-date,default,2021-05-25
6,entry-date,default,2021-05-25
7,entry-date,default,2021-05-25
8,entry-date,default,2021-05-25
9,entry-date,default,2021-05-25
10,entry-date,default,2021-05-25
11,entry-date,default,2021-05-25
12,entry-date,default,2021-05-25
13,entry-date,default,2021-05-25
14,entry-date,default,2021-05-25
15,entry-date,default,2021-05-25
16,entry-date,default,2021-05-25
17,entry-date,default,2021-05-25
18,entry-date,default,2021-05-25
19,entry-date,default,2021-05-25
20,entry-date,default,2021-05-25
21,entry-date,default,2021-05-25
22,entry-date,default,2021-05-25
23,entry-date,default,2021-05-25
24,entry-date,default,2021-05-25
25,entry-date,default,2021-05-25
26,entry-date,default,2021-05-25
27,entry-date,default,2021-05-25
28,entry-date,default,2021-05-25
29,entry-date,default,2021-05-25
30,entry-date,default,2021-05-25
31,entry-date,default,2021-05-25
32,entry-date,default,2021-05-25
33,entry-date,default,2021-05-25
34,entry-date,default,2021-05-25
